12,1
370,1
358,1
356,1
365,1
352,1
378,1
349,1
815,1
380,1
384,1
368,1
355,1
14,1
277,1
369,1
15,1
375,1
389,1
21,1
364,1
385,1
5,1
2,1
344,1
347,1
10,1
359,1
9,1
360,1
817,1
390,1
19,1
373,0
279,0
275,0
381,0
388,0
818,0
7,0
363,0
17,0
386,0
372,0
18,0
366,0
271,0
8,0
819,0
13,0
371,0
362,0
589,0
398,0
20,0
276,0
11,0
383,0
16,0
6,0
348,0
379,0
392,0
351,0
361,0
821,0
