Epoch,Actor_Loss,Critic_Loss,Regularization_Loss,Reward,External_Reward,Internal_Reward,Entropy
87,0.078880705,0.0003628158,0.06874378,-0.1608085,-0.09206473,0.06874377,-3.1862326
88,0.014867312,0.0006221345,0.09229994,-0.17005445,-0.07775451,0.09229994,-3.1862326
89,4117.9907,0.0018418023,0.10767687,-0.19311246,-0.0854356,0.10767686,-3.1862326
90,2713146.0,0.0016148812,0.10533279,-0.15432476,-0.048991974,0.10533279,-3.1862326
91,0.17622904,0.0008261351,0.13939863,-0.16335607,-0.023957428,0.13939863,-3.1862326
92,0.04503687,0.0005026535,0.12979229,-0.16478455,-0.03499226,0.12979227,-3.1862326
93,0.00031488077,0.00040994884,0.14381547,-0.15728223,-0.013466779,0.14381546,-3.1862326
94,-0.00030264258,0.00039877393,0.14629298,-0.16469902,-0.018406045,0.14629298,-3.1862326
95,-0.0073516965,0.0012617004,0.13129826,-0.15348013,-0.02218186,0.13129826,-3.1862326
96,-0.00519189,0.0005209719,0.130973,-0.14544517,-0.014472159,0.13097301,-3.1862326
97,0.003350788,0.0003057496,0.13791636,-0.16936041,-0.031444065,0.13791636,-3.1862326
98,-0.0047742347,0.0009947479,0.121590525,-0.14162907,-0.020038543,0.12159053,-3.1862326
99,-0.0002707184,0.0006149314,0.13700308,-0.15995994,-0.022956863,0.13700306,-3.1862326
100,-0.0021042374,0.0007467645,0.13513742,-0.14449704,-0.00935961,0.13513741,-3.1862326
101,-0.0070470828,0.00026296134,0.13295843,-0.16514759,-0.032189146,0.13295844,-3.1862326
102,-0.0024752233,0.00029230388,0.13570033,-0.16274199,-0.027041655,0.13570032,-3.1862326
103,-0.0017950237,0.0006565982,0.11254322,-0.1556386,-0.043095402,0.11254322,-3.1862326
104,-0.0029448986,0.00076922006,0.12522957,-0.15918173,-0.033952177,0.12522957,-3.1862326
105,-0.0054253093,0.0007277173,0.1301236,-0.15005967,-0.019936075,0.13012359,-3.1862326
106,0.009201676,0.0003179581,0.13917775,-0.16709541,-0.027917664,0.13917774,-3.1862326
107,0.010926756,0.00011784144,0.14268376,-0.16834167,-0.025657909,0.14268377,-3.1862326
108,-0.0036517873,0.0007570264,0.12990169,-0.15606357,-0.026161883,0.12990169,-3.1862326
109,0.0019802004,0.0008963602,0.12163305,-0.17174226,-0.05010921,0.12163305,-3.1862326
110,-0.0031632055,0.00093025033,0.12830119,-0.15035784,-0.022056669,0.12830119,-3.1862326
111,0.002930519,0.0006179859,0.117842875,-0.14504552,-0.02720265,0.11784286,-3.1862326
112,0.0085586,0.00036798706,0.13360892,-0.16370864,-0.030099738,0.13360891,-3.1862326
113,0.0024210631,0.0012437153,0.14486082,-0.1670736,-0.022212757,0.14486085,-3.1862326
114,0.0038584694,0.00046615992,0.13659516,-0.15781537,-0.021220205,0.13659516,-3.1862326
115,-0.0012308661,0.00028897726,0.12934811,-0.1693336,-0.039985515,0.1293481,-3.1862326
116,-0.002190534,0.00041292878,0.13792609,-0.15712506,-0.019198976,0.13792607,-3.1862326
117,-0.0070714094,0.00058185443,0.13237005,-0.14896145,-0.01659141,0.13237005,-3.1862326
118,-0.00016431138,0.0005106775,0.14035156,-0.16352168,-0.023170114,0.14035156,-3.1862326
119,-0.0023206805,0.00061424193,0.122451775,-0.14626,-0.0238082,0.12245179,-3.1862326
120,0.004631106,0.0004117711,0.12273508,-0.15853566,-0.035800576,0.12273509,-3.1862326
121,0.00014002404,0.00026504023,0.14309901,-0.16013283,-0.017033799,0.14309902,-3.1862326
122,-0.0002003399,0.0004980112,0.12915348,-0.16464423,-0.035490736,0.12915349,-3.1862326
123,-0.0034783457,0.00082049886,0.132446,-0.14845274,-0.016006736,0.132446,-3.1862326
124,-0.0017777557,0.0006065201,0.13106649,-0.14691429,-0.015847782,0.1310665,-3.1862326
125,-0.0064982637,0.00073029107,0.115746856,-0.14302742,-0.027280577,0.11574684,-3.1862326
126,0.00043012822,0.00079947617,0.12835805,-0.15234509,-0.023987025,0.12835805,-3.1862326
127,0.0037765868,0.004591019,0.13332509,-0.15797001,-0.02464492,0.1333251,-3.1862326
128,-0.003490112,0.0015284171,0.1340061,-0.15447426,-0.02046816,0.13400611,-3.1862326
129,-0.0036801107,0.0005628694,0.12804274,-0.16485423,-0.036811493,0.12804273,-3.1862326
130,-0.0014590801,0.0004627154,0.133808,-0.15741476,-0.023606775,0.133808,-3.1862326
131,-0.00077090226,0.00087675155,0.12855479,-0.15366246,-0.025107682,0.12855478,-3.1862326
132,0.00057912123,0.00088599767,0.13998464,-0.15666863,-0.016683973,0.13998467,-3.1862326
133,-0.0011125585,0.0004556299,0.12764591,-0.13758738,-0.009941466,0.12764591,-3.1862326
134,0.0078078876,0.00026020192,0.13560955,-0.16110295,-0.025493406,0.13560957,-3.1862326
135,-0.008465008,0.0014569806,0.11643102,-0.13938934,-0.022958316,0.11643103,-3.1862326
136,0.0062812627,0.0004860604,0.14577787,-0.16005158,-0.014273701,0.14577788,-3.1862326
137,-0.007465525,0.0008360858,0.12180108,-0.15268184,-0.030880764,0.12180108,-3.1862326
138,-0.0049269446,0.00054797286,0.11020567,-0.14742771,-0.037222058,0.11020566,-3.1862326
139,0.0035753176,0.00051632087,0.14252274,-0.1542247,-0.0117019685,0.14252272,-3.1862326
140,0.0015874406,0.00027671436,0.13832912,-0.16780174,-0.029472614,0.13832912,-3.1862326
141,-0.0011527166,0.00089662214,0.1399572,-0.14847085,-0.008513667,0.13995719,-3.1862326
142,-0.00041909795,0.000542988,0.13259704,-0.15898064,-0.026383616,0.13259703,-3.1862326
143,0.004718018,0.00025076128,0.13902126,-0.16670258,-0.027681319,0.13902128,-3.1862326
144,-0.0007088163,0.0008120628,0.13009937,-0.15493737,-0.024838028,0.13009936,-3.1862326
145,-0.0018363511,0.0012410473,0.11073256,-0.13139221,-0.020659639,0.11073257,-3.1862326
146,0.0067447056,0.00049609895,0.11153983,-0.1548815,-0.043341666,0.11153984,-3.1862326
147,0.0034406688,0.00032710284,0.12725623,-0.15643975,-0.029183496,0.12725624,-3.1862326
148,2.5904737e-05,0.0005044969,0.13343002,-0.15743671,-0.024006676,0.13343003,-3.1862326
149,0.002439506,0.00050149276,0.12651242,-0.1481092,-0.02159677,0.12651244,-3.1862326
150,-0.010672188,0.00064276025,0.12945648,-0.1399074,-0.010450935,0.12945648,-3.1862326
151,0.0063111954,0.00059002574,0.12892151,-0.14615968,-0.017238174,0.12892151,-3.1862326
152,0.0019993465,0.0002802046,0.12405068,-0.1585475,-0.034496814,0.12405069,-3.1862326
153,0.0041938093,0.00023486537,0.14354095,-0.16113514,-0.0175942,0.14354095,-3.1862326
154,0.0017539468,0.0009021835,0.1236856,-0.14935699,-0.025671385,0.1236856,-3.1862326
155,0.0043255338,0.00086995284,0.1339591,-0.16276243,-0.028803322,0.13395911,-3.1862326
156,0.0068630506,0.0010575403,0.11641111,-0.15676701,-0.040355913,0.116411105,-3.1862326
157,0.008755419,0.00034548657,0.13196789,-0.16553128,-0.033563398,0.13196789,-3.1862326
158,0.001982458,0.0003942354,0.14363243,-0.15485628,-0.011223847,0.14363243,-3.1862326
159,0.0007123497,0.0010127007,0.12353472,-0.15415072,-0.030616,0.123534724,-3.1862326
160,-0.0003211697,0.0004829881,0.12753502,-0.1520721,-0.02453709,0.127535,-3.1862326
161,-0.0077866563,0.00058588333,0.12345264,-0.14507218,-0.02161954,0.12345264,-3.1862326
162,-0.0014852391,0.00035838305,0.13019256,-0.15449591,-0.024303332,0.13019258,-3.1862326
163,-0.0013350308,0.0004993777,0.12550811,-0.15060002,-0.025091885,0.12550813,-3.1862326
164,0.005734665,0.00036871238,0.1303369,-0.15690804,-0.026571143,0.13033688,-3.1862326
165,-0.004162774,0.0004089398,0.13359709,-0.14599031,-0.012393228,0.13359708,-3.1862326
166,0.0035099431,0.00047364944,0.13021637,-0.16198215,-0.031765766,0.13021637,-3.1862326
167,-0.0009769736,0.0006011489,0.13248907,-0.14705661,-0.0145675205,0.13248909,-3.1862326
168,0.00468215,0.00034468053,0.13691057,-0.15991427,-0.0230037,0.13691057,-3.1862326
169,0.00077602704,0.0006928612,0.13054433,-0.15910621,-0.02856186,0.13054435,-3.1862326
170,-0.0011085547,0.00045638162,0.123130225,-0.1528495,-0.029719286,0.1231302,-3.1862326
171,-0.0011163881,0.00044388336,0.12889288,-0.14932707,-0.020434197,0.12889287,-3.1862326
172,0.011628243,0.00029879878,0.14279999,-0.16000709,-0.017207101,0.14279997,-3.1862326
173,-0.0069527687,0.00089222804,0.12184656,-0.15311705,-0.03127048,0.12184656,-3.1862326
174,-0.003258485,0.00038954368,0.12154006,-0.15666495,-0.03512489,0.12154006,-3.1862326
175,0.0025519591,0.00043988178,0.11881288,-0.15670316,-0.03789029,0.118812874,-3.1862326
176,0.0009755478,0.00046697,0.14261411,-0.15429851,-0.011684416,0.1426141,-3.1862326
177,0.00288219,0.0003218614,0.13229448,-0.15873183,-0.026437365,0.13229448,-3.1862326
178,0.013445842,0.00010434954,0.13686517,-0.16600291,-0.029137759,0.13686517,-3.1862326
179,-0.0017625978,0.00093063666,0.12956123,-0.14202547,-0.012464244,0.12956125,-3.1862326
180,0.005278181,0.0004699036,0.13519175,-0.15638135,-0.021189604,0.13519175,-3.1862326
181,-0.004796429,0.0003405174,0.14515662,-0.16536304,-0.020206425,0.14515662,-3.1862326
182,-0.002817054,0.0001688905,0.13611142,-0.15730473,-0.021193324,0.13611141,-3.1862326
183,-0.0014235508,0.00055576,0.13335554,-0.14790918,-0.014553612,0.13335556,-3.1862326
184,0.0034258887,0.00021916754,0.1356266,-0.16463827,-0.029011663,0.13562661,-3.1862326
185,0.0055129095,0.000465002,0.13555329,-0.16979373,-0.03424043,0.13555327,-3.1862326
186,0.0010715189,0.0006415846,0.1317138,-0.16263309,-0.030919306,0.13171378,-3.1862326
187,0.0016456017,0.00026439634,0.13247699,-0.15486333,-0.022386339,0.13247699,-3.1862326
188,0.00613903,0.0006144342,0.13893576,-0.16238606,-0.023450315,0.13893574,-3.1862326
189,0.0013453028,0.0007411579,0.13534664,-0.15327513,-0.0179285,0.13534662,-3.1862326
190,0.0023636923,0.00054778723,0.12985447,-0.15943754,-0.029583097,0.12985444,-3.1862326
191,0.006476879,0.0007438618,0.1449031,-0.15344168,-0.008538591,0.1449031,-3.1862326
192,0.0004563164,0.00064972095,0.13609512,-0.15412126,-0.018026125,0.13609514,-3.1862326
193,-0.0036079504,0.0006271646,0.12234796,-0.14936574,-0.027017778,0.122347966,-3.1862326
194,-0.0034635721,0.0005106447,0.13219917,-0.15101984,-0.018820679,0.13219917,-3.1862326
195,-0.0012110429,0.001049057,0.11968052,-0.13324282,-0.013562294,0.11968051,-3.1862326
196,0.008376575,0.00056697166,0.14239423,-0.16946977,-0.027075555,0.14239423,-3.1862326
197,0.0004043691,0.000178228,0.12453136,-0.15238447,-0.02785312,0.12453135,-3.1862326
198,0.0045368895,0.0003166314,0.13553417,-0.16814312,-0.03260897,0.13553414,-3.1862326
199,-0.002908754,0.00055612734,0.1257592,-0.14924707,-0.02348784,0.12575921,-3.1862326
200,-0.0053492016,0.0007545873,0.11528691,-0.16477984,-0.049492944,0.1152869,-3.1862326
201,4.340289e-05,0.0005597417,0.13924468,-0.15157586,-0.012331203,0.13924468,-3.1862326
202,3.1495776e-05,0.0011023742,0.11219346,-0.14337239,-0.031178946,0.112193435,-3.1862326
203,-0.0011945922,0.000991957,0.12419161,-0.14902207,-0.024830455,0.12419163,-3.1862326
204,0.003632728,0.0011338118,0.1373072,-0.14955759,-0.012250384,0.1373072,-3.1862326
205,-4.593283e-06,0.0002259361,0.13931015,-0.16699587,-0.027685707,0.13931015,-3.1862326
206,0.0029896724,0.00015207505,0.14511491,-0.17131737,-0.02620246,0.14511491,-3.1862326
207,-0.0021171756,0.0009706346,0.114904605,-0.14338489,-0.02848028,0.11490461,-3.1862326
208,0.0014917133,0.0009803864,0.1266983,-0.1466715,-0.019973192,0.12669832,-3.1862326
209,-0.002438493,0.00038522657,0.13904342,-0.1565457,-0.01750228,0.13904342,-3.1862326
210,0.007071505,0.0006162783,0.13528311,-0.15719306,-0.021909948,0.13528311,-3.1862326
211,-0.004622454,0.00085514574,0.13567673,-0.15123494,-0.0155581925,0.13567676,-3.1862326
212,0.0020923263,0.0003194679,0.13919303,-0.15578072,-0.016587693,0.13919303,-3.1862326
213,-0.003871382,0.0003840118,0.12495458,-0.16093448,-0.035979897,0.12495458,-3.1862326
214,0.019378746,0.00038548256,0.13630646,-0.16556764,-0.029261159,0.13630646,-3.1862326
215,0.0083876755,0.00030873113,0.13937946,-0.16384053,-0.02446108,0.13937946,-3.1862326
216,0.0047579356,0.0030679165,0.12507018,-0.16213232,-0.037062157,0.12507018,-3.1862326
217,-0.0053474843,0.00051956606,0.13837783,-0.15552825,-0.017150402,0.13837785,-3.1862326
218,-0.0017713126,0.0006192109,0.12287267,-0.14357609,-0.02070344,0.12287265,-3.1862326
219,-0.0037399828,0.00043706506,0.146438,-0.15670884,-0.010270828,0.146438,-3.1862326
220,0.00065061264,0.000568331,0.13200578,-0.17082734,-0.038821556,0.13200578,-3.1862326
221,0.0043534064,0.00038937796,0.15019499,-0.17385219,-0.023657203,0.15019499,-3.1862326
222,-0.006751493,0.00046702812,0.14034484,-0.15635355,-0.016008697,0.14034486,-3.1862326
223,0.004654451,0.001012932,0.14498629,-0.159876,-0.014889732,0.14498627,-3.1862326
224,0.009381038,0.00015352118,0.1489181,-0.16497499,-0.016056888,0.14891809,-3.1862326
225,-0.0037353176,0.00046180666,0.11185929,-0.14705461,-0.035195306,0.11185929,-3.1862326
226,-0.0014788144,0.00048289905,0.1180064,-0.14036182,-0.022355428,0.11800638,-3.1862326
227,-0.00056351785,0.0008191019,0.1234444,-0.1545888,-0.031144407,0.12344439,-3.1862326
228,0.0032977613,0.00060332543,0.12718236,-0.15069675,-0.023514388,0.12718236,-3.1862326
229,-0.0027459913,0.00022314797,0.13864775,-0.15990742,-0.021259667,0.13864775,-3.1862326
230,0.010051038,0.00026521925,0.13840003,-0.16041026,-0.022010243,0.13840002,-3.1862326
231,0.00018478744,0.00075286586,0.1416293,-0.16190383,-0.020274527,0.1416293,-3.1862326
232,0.007310377,0.00032042534,0.13973734,-0.1723593,-0.03262196,0.13973734,-3.1862326
233,0.0025150233,7.5470125e-05,0.1310267,-0.15797514,-0.026948433,0.1310267,-3.1862326
234,-0.0056369803,0.0007402085,0.11842948,-0.15445533,-0.036025852,0.118429475,-3.1862326
235,0.003124793,0.00036330064,0.13519692,-0.15328959,-0.018092666,0.13519692,-3.1862326
236,-0.0038363754,0.0006206325,0.1318547,-0.15014526,-0.018290572,0.13185468,-3.1862326
237,0.002582319,0.00016830453,0.12036422,-0.15892257,-0.038558353,0.120364204,-3.1862326
238,0.012130808,0.00038165553,0.13151112,-0.17283301,-0.041321896,0.13151112,-3.1862326
239,-0.0038827825,0.0012955334,0.12011244,-0.14250411,-0.022391666,0.12011244,-3.1862326
240,0.0054345527,0.00026742925,0.15061213,-0.16491182,-0.014299677,0.15061216,-3.1862326
241,0.007477584,0.00048063774,0.13581268,-0.15525955,-0.019446872,0.13581267,-3.1862326
242,0.0009251695,0.00091018406,0.12158274,-0.1425607,-0.020977981,0.12158273,-3.1862326
243,0.0056210514,0.00044828103,0.136231,-0.15326253,-0.017031528,0.136231,-3.1862326
244,-0.0010193778,0.00064681104,0.12646605,-0.15495776,-0.028491694,0.12646607,-3.1862326
245,-0.00027381568,0.00094073615,0.12491483,-0.14501968,-0.020104837,0.12491484,-3.1862326
246,0.0065371157,0.0028041296,0.12462064,-0.16268851,-0.038067862,0.124620646,-3.1862326
247,0.000661547,0.00033182072,0.12887801,-0.16059756,-0.031719536,0.12887803,-3.1862326
248,-0.002081345,0.0008310962,0.13587168,-0.14748862,-0.011616926,0.1358717,-3.1862326
249,0.005903313,0.00027720036,0.13134211,-0.16648617,-0.035144046,0.13134211,-3.1862326
250,-0.0025174308,0.0011274006,0.13142128,-0.15708378,-0.025662495,0.13142128,-3.1862326
251,-0.0028920292,0.0006929858,0.12501834,-0.15190549,-0.02688713,0.12501836,-3.1862326
252,0.0021783162,0.00042517282,0.12822704,-0.14962181,-0.021394795,0.12822703,-3.1862326
253,0.009894149,0.00014535076,0.13975266,-0.16504297,-0.025290301,0.13975266,-3.1862326
254,0.0007065001,0.0007964405,0.13743699,-0.15665907,-0.019222094,0.13743696,-3.1862326
255,-0.0018150281,0.00092229224,0.12743868,-0.14876115,-0.021322478,0.1274387,-3.1862326
256,0.0033071602,0.0012413637,0.13741831,-0.15560731,-0.018189002,0.13741831,-3.1862326
257,-0.0068497644,0.0006340193,0.12814155,-0.1611709,-0.033029355,0.12814155,-3.1862326
258,0.0052424506,0.0004478265,0.14275369,-0.1608252,-0.018071493,0.14275369,-3.1862326
259,-0.00041651167,0.00033291188,0.11879185,-0.150481,-0.03168915,0.118791856,-3.1862326
260,0.010758132,0.00011160054,0.14164184,-0.16797078,-0.026328936,0.14164184,-3.1862326
261,-0.0011367457,0.0007762399,0.1293599,-0.14249977,-0.0131398775,0.1293599,-3.1862326
262,-0.0039103846,0.0005639519,0.13202102,-0.15702546,-0.02500445,0.13202101,-3.1862326
263,0.0012079146,0.00044976466,0.13309069,-0.15889528,-0.025804585,0.1330907,-3.1862326
264,0.0020578285,0.000488253,0.13949041,-0.16012141,-0.02063099,0.13949043,-3.1862326
265,0.0014803614,0.00032661916,0.13792868,-0.15759984,-0.019671164,0.13792866,-3.1862326
266,0.00030724765,0.0003336995,0.14759457,-0.15977195,-0.012177372,0.14759457,-3.1862326
267,0.005749119,8.6406566e-05,0.13007298,-0.16549933,-0.03542633,0.13007298,-3.1862326
268,0.0022737347,0.00026177746,0.14338888,-0.15819588,-0.014807001,0.1433889,-3.1862326
269,0.0038664842,0.0010887639,0.13405798,-0.16185924,-0.027801283,0.13405797,-3.1862326
270,-0.0041869883,0.00048713782,0.13701883,-0.15743002,-0.020411184,0.13701883,-3.1862326
271,0.004574029,0.00039388178,0.1245869,-0.1621488,-0.037561897,0.1245869,-3.1862326
272,-0.0036510245,0.00057391456,0.13170022,-0.1503847,-0.018684486,0.13170022,-3.1862326
273,-0.000118939824,0.00076278555,0.12715699,-0.15454765,-0.02739064,0.127157,-3.1862326
274,0.015053603,0.00019894243,0.1398566,-0.16853029,-0.028673682,0.1398566,-3.1862326
275,2.1807151e-05,0.0011984596,0.13754077,-0.15168352,-0.014142746,0.13754077,-3.1862326
276,-0.00053328834,0.000463565,0.13560764,-0.15628156,-0.02067392,0.13560766,-3.1862326
277,0.0060828924,0.00043586188,0.12788479,-0.15262163,-0.024736864,0.12788478,-3.1862326
278,-0.0019315981,0.0014605623,0.13062192,-0.14380604,-0.013184121,0.13062192,-3.1862326
279,-0.0060353093,0.0006443106,0.139143,-0.14895071,-0.009807721,0.13914299,-3.1862326
280,0.009156685,0.0006532748,0.14185646,-0.16314253,-0.02128607,0.14185646,-3.1862326
281,0.0036150522,0.0011157361,0.12970461,-0.16173272,-0.0320281,0.12970462,-3.1862326
282,-0.008050271,0.0005672741,0.10675938,-0.14614397,-0.039384574,0.10675939,-3.1862326
283,0.0010008482,0.00029548444,0.1267256,-0.16428632,-0.037560724,0.12672558,-3.1862326
