Epoch,Actor_Loss,Critic_Loss,Regularization_Loss,Reward,External_Reward,Internal_Reward,Entropy
67,-0.016150659,0.00040314565,0.030222883,-0.17398149,-0.12864715,-0.030222882,-3.1862326
68,-0.02634226,0.00032513743,0.031993512,-0.18524805,-0.13725778,-0.031993512,-3.1862326
69,-0.0134171285,0.0004580835,0.026257016,-0.16979304,-0.13040751,-0.026257018,-3.1862326
70,-0.01210956,0.00017887667,0.021176348,-0.18136916,-0.14960462,-0.02117635,-3.1862326
71,-0.006327621,0.00031836025,0.02456826,-0.16443957,-0.12758718,-0.024568262,-3.1862326
72,-0.01177568,0.00042730267,0.028897911,-0.17202888,-0.12868202,-0.028897911,-3.1862326
73,-0.006544974,0.00022328385,0.031269062,-0.18527067,-0.13836707,-0.031269062,-3.1862326
74,-0.009516853,0.00041159076,0.025264047,-0.1722472,-0.13435112,-0.025264045,-3.1862326
75,-0.00847099,0.0020024837,0.03954981,-0.19295248,-0.13362777,-0.039549805,-3.1862326
76,-0.025065104,0.00064955826,0.023176126,-0.1704615,-0.1356973,-0.023176126,-3.1862326
77,-0.01255698,0.00026904943,0.024521776,-0.16415514,-0.12737247,-0.024521776,-3.1862326
78,-0.015445008,0.00027696916,0.030559411,-0.17919403,-0.13335493,-0.030559408,-3.1862326
79,-0.009551745,0.0004259612,0.03177681,-0.17639238,-0.12872717,-0.03177681,-3.1862326
80,-0.01554006,0.00023456516,0.023752281,-0.17056578,-0.13493736,-0.023752283,-3.1862326
81,-0.020052703,0.0003476568,0.032885525,-0.1797791,-0.13045081,-0.032885525,-3.1862326
82,-0.0069827395,0.0004194619,0.029855177,-0.17348939,-0.12870663,-0.029855177,-3.1862326
83,-0.011113048,0.00044517338,0.029453373,-0.18372336,-0.13954331,-0.029453373,-3.1862326
84,-0.00973265,0.0021240616,0.03705461,-0.19222577,-0.13664384,-0.03705461,-3.1862326
85,-0.007529408,0.00023759574,0.026052395,-0.19252352,-0.15344493,-0.026052395,-3.1862326
86,-0.014295492,0.00049569487,0.025827384,-0.18030272,-0.14156164,-0.025827384,-3.1862326
87,-0.018721035,0.00017524458,0.02316383,-0.17807604,-0.14333029,-0.023163829,-3.1862326
88,-0.010015074,0.000352212,0.028412744,-0.18335778,-0.14073864,-0.028412744,-3.1862326
89,-0.011514633,0.0002726649,0.021171613,-0.1845497,-0.15279229,-0.02117161,-3.1862326
90,-0.0115200095,0.00013813989,0.026611185,-0.17531168,-0.1353949,-0.02661118,-3.1862326
91,-0.008052264,0.00031168622,0.025263188,-0.18710925,-0.14921448,-0.025263187,-3.1862326
92,-0.010080517,0.00028066197,0.027859641,-0.18513279,-0.14334333,-0.027859636,-3.1862326
93,-0.0041587283,0.00050127984,0.028526694,-0.17930914,-0.1365191,-0.028526695,-3.1862326
94,-0.014921259,0.00052256254,0.030016808,-0.19084135,-0.14581615,-0.030016802,-3.1862326
95,-0.0131345065,0.00049332104,0.029216664,-0.18835141,-0.1445264,-0.029216668,-3.1862326
96,-0.013931952,0.0013520612,0.026100717,-0.17430606,-0.13515496,-0.026100717,-3.1862326
97,-0.007732297,0.0003174611,0.025789782,-0.18831871,-0.14963403,-0.02578978,-3.1862326
98,-0.0072670155,0.00052955764,0.026891304,-0.17558475,-0.1352478,-0.026891306,-3.1862326
99,-0.01408233,0.0002649156,0.025020687,-0.1801813,-0.14265028,-0.025020685,-3.1862326
100,-0.0077678673,0.000623295,0.028469382,-0.16767451,-0.124970436,-0.02846938,-3.1862326
